SRR7457551,SRR7457552,SRR7457553,SRR7457554,SRR7457555,SRR7457556,SRR7457557,SRR7457558,SRR7457559
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,2,2
3,2,2,1,1,0,2,1,3
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,2,0
119,94,71,76,109,96,96,52,82
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0
1464,1464,682,548,796,860,651,498,740
544,472,505,269,398,527,228,179,264
0,0,0,0,0,0,0,0,0
612,574,234,300,380,311,302,253,340
3,3,2,1,1,0,0,2,1
1,1,3,1,3,2,1,0,1
0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,2,0
1659,1533,1116,866,1305,1274,1005,730,1025
443,382,445,324,468,456,346,289,408
0,1,0,0,0,1,0,0,1
31,34,22,23,16,18,23,13,24
159,118,97,80,140,133,90,58,94
80,67,33,21,19,40,46,23,49
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
5,3,8,5,11,4,2,2,2
2078,2072,864,724,983,996,688,551,812
19,14,9,10,5,12,5,9,14
152,145,57,36,62,59,38,49,66
0,4,6,3,1,0,0,0,0
10850,10843,1603,1439,1012,1825,1447,1466,2219
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
279,230,190,156,182,215,178,142,201
696,568,517,406,485,610,508,433,627
0,0,0,1,2,0,0,0,0
363,314,350,229,314,406,263,196,252
0,0,0,0,0,0,0,0,0
0,2,4,0,0,0,1,6,0
5406,4841,3569,3196,4420,4329,3353,2821,4022
418,371,213,208,290,302,291,230,326
0,0,0,1,0,0,0,2,0
1,0,0,2,0,0,1,3,0
0,0,0,0,2,4,2,0,2
600,625,356,348,500,431,266,267,385
8,2,8,6,3,6,4,5,3
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
610,554,502,347,630,619,504,360,541
6,2,2,4,2,2,10,2,4
713,677,437,328,468,554,396,308,477
251,263,68,61,74,66,60,60,93
2400,2258,1396,1361,1918,1709,1263,1167,1568
811,740,567,550,622,695,504,386,559
0,0,0,0,0,0,0,0,0
1734,1807,1620,1357,1757,1912,1198,996,1384
6,6,0,1,2,2,0,1,2
2958,3003,363,291,346,377,545,347,666
1028,965,438,360,450,566,501,414,536
1310,1109,518,461,1090,845,858,679,910
0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0
4,1,0,9,2,1,5,1,1
4,3,6,17,6,7,10,15,20
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,2,0
324,295,257,223,292,268,269,216,307
129,100,92,65,121,85,78,48,89
15,7,14,12,27,31,6,9,17
0,1,3,1,6,3,0,0,2
0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,1,0,1
0,0,1,1,1,2,1,0,1
2,1,5,5,1,2,21,11,20
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0
1,0,1,4,1,1,0,0,0
2560,2262,2434,1702,2621,2845,1154,878,1336
18,21,11,6,15,8,24,22,19
373,392,169,161,236,222,209,182,218
2627,2280,2687,2455,3823,3247,2131,1617,2198
70,47,50,59,60,60,18,22,31
981,923,472,574,857,517,614,509,875
54,50,13,5,11,7,5,1,8
0,0,0,0,0,0,0,0,0
5,3,11,10,12,7,2,2,2
421,330,775,297,478,615,283,208,370
9,0,7,0,3,9,1,2,0
6,5,2,2,15,11,5,3,3
468,404,406,427,447,660,455,362,507
443,408,349,304,412,352,399,347,423
2797,2595,989,757,973,1059,649,566,693
1,0,0,2,0,1,0,1,0
360,303,295,283,438,325,296,217,381
98,91,84,79,102,100,81,58,117
0,1,1,0,0,0,0,0,2
6,15,5,4,6,10,3,6,7
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
11,11,41,13,15,32,10,9,13
591,587,1227,450,1031,1487,376,271,419
31,39,45,31,27,34,22,22,20
379,347,374,284,412,440,321,264,384
6,6,2,2,6,4,6,4,7
667,634,381,245,329,462,356,309,448
67,66,66,42,52,48,65,43,48
0,0,2,2,0,1,2,13,1
0,1,6,1,0,0,0,10,0
0,0,0,0,0,0,0,0,0
0,0,2,5,0,1,0,0,0
1173,1007,833,819,1050,1015,1037,723,1185
88,56,30,33,36,46,62,48,94
3591,3445,3411,3377,4416,4107,2572,2177,3272
83,73,40,41,41,40,87,56,87
1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
0,1,1,2,4,1,2,3,4
513,551,225,207,268,291,222,209,240
1926,1750,1604,1409,1869,1793,1576,1279,1821
480,432,423,467,776,647,387,316,599
1,5,8,3,7,8,8,9,6
101,60,218,106,238,287,147,98,151
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,1,5,2,4,2,2
0,0,0,0,0,0,1,0,0
2,1,0,1,0,1,1,3,1
1414,808,409,795,4867,4705,2021,2221,2149
0,0,1,0,0,0,0,0,0
4,10,5,2,4,1,2,3,5
0,0,1,2,0,0,0,0,0
0,0,1,5,0,0,1,3,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
143,62,111,137,215,167,134,114,180
553,414,357,324,455,425,328,241,337
1,1,0,1,0,1,3,0,0
452,394,248,241,293,278,249,194,355
2600,2208,1890,2079,2943,2423,2023,1590,2223
32,49,12,13,13,10,15,18,14
303,270,242,183,265,313,212,161,250
0,0,0,0,0,0,0,0,0
102,58,100,135,107,173,136,121,205
4,6,11,14,3,24,9,8,2
2645,2321,1831,1509,2272,2142,1451,1182,1936
0,0,0,0,0,0,0,0,0
243,253,26,41,30,12,44,32,43
0,0,0,0,0,0,0,3,0
30,24,10,13,26,18,22,23,11
990,868,659,551,624,657,579,449,666
1587,1432,1504,1198,1730,1926,1053,895,1384
0,0,8,4,1,0,1,9,0
0,2,0,0,3,0,1,0,0
3818,3362,1407,1383,1798,1901,1944,1467,2081
333,334,259,182,260,301,159,142,191
0,1,0,0,0,1,0,0,0
4,3,3,3,6,3,2,4,2
1833,1808,740,722,998,949,701,556,828
570,504,306,319,343,293,585,429,631
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
980,1004,266,218,303,270,270,239,358
563,479,388,229,164,422,313,257,340
0,0,0,0,1,0,0,0,0
7,4,11,1,10,12,9,8,9
3,0,1,1,3,1,0,0,2
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
116,122,61,57,71,72,26,34,60
0,0,0,0,0,0,0,0,0
1,6,0,0,6,5,1,0,0
0,1,1,0,0,0,0,0,0
306,186,146,161,198,187,119,88,139
0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,2,0,2,0,0,0,0
889,916,607,681,890,849,663,565,760
12,18,13,8,6,8,9,3,6
121,101,61,49,88,62,54,38,59
728,609,84,73,87,85,106,68,112
356,349,412,417,537,499,230,165,258
7,9,0,3,4,4,3,3,4
0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0
9665,7954,9203,8549,12568,11448,9235,7957,10865
0,0,0,0,0,0,0,0,0
1325,1143,758,858,1214,997,879,743,1016
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1
12,14,9,7,11,13,7,6,9
0,0,0,0,0,0,0,0,0
688,619,520,474,677,589,508,367,531
3,3,1,2,2,2,0,1,2
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
421,417,282,284,346,342,268,220,313
1390,1011,132,148,129,124,273,181,286
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
171,206,32,23,27,19,47,25,32
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
649,606,413,417,552,598,399,383,494
2,2,8,5,3,5,2,5,4
324,286,226,181,225,230,191,176,233
295,202,240,226,224,251,279,201,309
657,590,236,242,315,310,239,192,287
1455,924,396,679,1549,1057,1372,1256,1540
0,0,0,0,0,0,0,0,0
837,899,335,382,3573,2281,705,1007,465
0,0,0,0,0,0,0,0,0
2,4,4,2,0,1,1,3,2
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,3,0
1095,1129,398,444,522,498,568,456,573
0,0,0,0,0,0,0,0,0
0,0,0,1,6,2,4,1,1
0,1,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
496,436,296,308,402,409,308,284,363
3854,3267,2248,1977,2761,2598,2180,1800,2541
52,54,40,44,34,40,32,36,41
6,3,18,12,24,22,16,19,31
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
7003,5819,3110,3499,4381,4212,4101,3198,5149
228,228,164,100,107,199,131,112,200
518,471,239,209,195,242,395,287,425
0,1,2,1,2,0,0,1,2
242,216,149,140,212,183,165,130,157
4083,2263,4161,5000,7502,6200,4994,4494,6346
6,7,3,8,10,7,10,6,7
950,865,752,527,769,865,528,468,727
4,13,7,11,14,4,13,12,6
120,125,38,29,36,52,40,43,44
0,0,3,1,7,4,0,2,3
944,685,869,726,1068,1129,722,548,733
0,0,0,0,0,0,0,0,0
6212,5342,5032,4345,6251,5956,4650,3720,5098
3340,2521,3487,3108,5002,4332,2845,2505,3593
877,704,752,589,881,933,607,449,711
0,0,0,0,0,0,0,0,0
0,1,0,3,1,1,1,5,1
0,1,0,0,4,5,1,1,0
400,430,118,133,155,153,215,107,205
73,79,15,24,28,17,22,18,36
58,43,58,51,54,68,31,28,57
3234,2856,3384,2028,3198,3859,1672,1206,1845
1775,1880,467,356,474,561,618,527,727
0,0,16,15,0,0,1,21,0
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,2,0
963,627,656,706,863,839,775,676,935
0,1,2,0,0,2,0,0,0
0,0,2,0,0,3,1,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,2,2,0,0,1
0,0,0,0,0,0,0,0,0
7782,6312,11172,7045,11197,13951,6545,5662,7924
20,16,26,6,12,23,13,17,19
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,2,4,1,5,0,2,0
21,12,15,18,16,24,25,31,32
1101,759,1261,925,1488,1439,1140,1252,1442
701,640,337,297,353,413,270,244,360
955,850,758,651,1049,968,666,600,814
0,0,2,1,6,1,1,0,0
1853,1474,1684,1848,2512,1896,1605,1282,2115
4,4,0,1,1,1,1,0,1
352,326,209,167,311,293,165,168,187
1,0,0,0,0,0,1,0,0
1660,1390,2037,1624,2729,2580,1050,847,1217
1864,1739,855,987,1031,1017,1387,1141,1735
2188,1781,1742,1509,2392,2214,1519,1286,1712
2880,2365,1935,1747,2716,2546,1895,1624,2165
0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,1
4,4,6,2,6,10,5,6,4
4211,4155,2327,2450,2815,2849,2762,2213,2960
907,815,933,750,1555,1153,542,490,683
594,453,539,368,547,656,369,307,441
974,857,540,547,666,684,487,453,641
1,3,6,15,14,10,15,6,16
0,0,0,2,0,0,0,1,0
0,0,0,3,9,1,0,0,0
0,1,0,2,5,0,1,0,0
254,232,226,389,599,302,176,137,232
114,132,161,143,193,216,63,46,64
245,224,99,98,127,156,165,150,187
0,0,0,0,0,0,0,0,0
3,5,3,9,6,8,13,8,16
0,0,1,1,0,0,1,0,0
0,0,0,3,0,0,1,2,0
0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
382,280,213,286,354,252,271,278,338
1,0,0,0,0,1,0,0,0
0,0,2,1,0,0,2,0,1
0,0,0,0,0,0,0,0,0
9,5,6,2,6,5,4,3,7
0,0,0,0,0,0,0,0,0
197,118,268,287,507,318,145,150,163
60,22,53,56,99,82,44,31,45
0,0,2,0,2,2,0,0,0
463,449,240,222,287,329,214,176,225
1113,1319,678,651,728,632,611,541,651
113,90,176,159,238,212,111,103,102
0,0,0,0,0,0,0,0,0
2,5,4,2,2,3,0,4,1
1069,993,663,700,960,894,792,628,841
3,3,0,1,2,3,2,1,6
84,93,72,43,83,90,71,43,81
590,521,419,328,385,393,346,262,400
6,4,2,8,7,3,1,2,3
447,433,113,117,130,126,151,118,193
238,236,50,62,55,58,72,58,78
497,434,295,169,261,334,270,229,358
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
748,720,411,343,486,516,317,222,350
0,0,0,0,0,0,0,1,0
1,0,5,4,6,10,3,6,6
0,0,0,2,2,2,0,0,0
417,380,300,494,747,434,264,225,273
0,0,0,0,0,0,0,0,0
227,180,119,116,104,119,170,137,185
0,0,0,2,1,1,1,9,0
0,1,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
213,177,129,77,103,159,124,67,154
872,832,537,690,784,699,653,524,691
0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3023,2560,2537,1948,3029,3110,1853,1451,2295
0,0,1,0,0,0,0,0,0
6,2,3,1,1,0,7,5,8
3,2,8,1,6,5,10,5,7
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
61,75,62,53,83,55,38,41,62
0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0
460,349,207,289,338,253,271,214,241
486,471,526,326,460,511,374,293,473
274,295,82,68,59,70,86,63,104
38,41,26,17,12,17,27,13,25
0,0,0,0,0,0,0,0,0
10,13,28,9,11,22,38,29,25
1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,2,2,2
0,0,0,0,0,0,0,0,0
140,177,90,104,151,115,86,67,107
182,167,114,118,155,105,104,94,123
239,166,200,170,233,219,140,115,146
114,98,65,71,54,80,63,56,77
15,15,50,36,6,13,11,55,9
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,3,0,1,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
806,562,584,870,991,718,814,678,928
407,339,288,238,323,320,272,201,260
2,0,1,1,1,0,1,0,0
205,171,221,202,279,223,231,205,245
868,602,517,427,571,669,450,410,514
1,0,0,3,3,0,0,1,0
2,2,2,2,1,1,2,1,1
10,12,23,16,29,19,29,13,17
4913,4093,3659,2813,4190,4066,2617,2210,3044
163,155,121,82,150,116,105,71,101
531,442,420,241,503,463,280,224,340
3,0,2,0,1,1,2,3,3
1,0,0,3,0,2,2,0,0
0,0,1,0,0,0,0,0,0
4,0,1,0,1,0,2,2,0
484,452,213,207,246,299,246,203,270
247,173,248,190,286,303,163,109,177
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2,0,6,1,3,15,3,1,1
0,0,0,0,0,0,0,0,0
15,6,5,9,3,1,10,6,11
254,204,142,130,196,194,138,120,153
450,418,406,360,582,495,255,174,290
0,0,0,0,0,0,0,0,0
1132,1054,634,525,858,709,629,595,704
2412,2229,1343,1149,1759,1598,1142,889,1396
639,557,365,316,510,438,448,362,522
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
601,394,561,726,1011,688,521,501,647
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
915,821,100,84,96,88,108,85,146
0,2,4,7,0,0,1,6,0
1,0,4,1,0,0,0,2,0
0,0,0,0,3,1,0,7,0
540,526,223,183,260,210,135,95,147
4,7,3,0,1,1,1,1,0
0,0,3,1,1,3,3,0,3
1093,1040,592,599,858,758,638,515,677
3085,2727,1998,1894,2332,2309,1977,1616,2125
0,0,0,0,0,0,0,0,0
0,1,2,1,0,0,0,1,0
2217,1693,1473,1265,1422,1536,1757,1495,2000
15,19,5,17,19,14,8,3,6
1,0,0,0,3,0,0,0,2
10,11,2,5,10,11,8,4,8
19,6,7,6,17,4,3,2,5
855,687,887,658,1077,1071,552,459,638
0,0,0,0,1,1,0,1,1
135,122,107,67,106,126,94,72,99
17,12,23,14,17,26,16,10,23
4,12,13,10,20,5,13,7,11
887,785,834,987,1206,1040,1086,760,1053
1169,974,770,659,920,1032,673,601,806
2977,2388,2484,3054,3842,3048,2865,2369,3050
0,0,0,0,0,1,0,0,0
26,25,11,12,16,18,31,16,18
1325,1185,648,512,745,716,600,404,672
1,0,1,0,3,0,1,0,5
2,0,5,1,1,0,2,11,0
14,9,18,8,17,18,8,6,10
336,333,201,154,197,216,189,199,230
42,44,28,17,24,21,24,23,34
4637,4208,2693,2428,3557,3297,2939,2497,3481
2215,1989,1164,999,1468,1417,1077,883,1272
6,3,5,1,2,2,2,8,3
369,276,464,236,368,540,295,190,368
396,290,251,207,308,329,307,192,323
401,288,210,226,263,247,232,192,323
800,761,490,400,485,559,419,324,450
412,350,311,235,339,363,293,224,355
406,361,261,224,269,293,241,228,299
486,469,348,291,439,435,332,279,347
36,44,37,26,32,37,34,21,40
98,49,111,106,147,143,84,57,89
4872,3875,4787,3665,4932,5638,4009,2972,5066
912,754,676,513,761,721,830,540,1023
11,11,24,10,10,10,22,4,26
0,0,0,0,0,0,0,1,1
2757,2240,1487,1515,2080,1823,2190,1676,2728
43,32,31,27,42,31,25,21,39
0,1,86,34,101,87,0,0,0
333,421,274,141,151,262,164,111,237
524,423,411,261,409,438,325,304,406
18,19,25,12,17,30,18,17,31
0,0,0,0,0,0,0,0,0
1011,851,732,631,958,884,784,753,939
4,6,0,1,2,1,0,4,6
1,0,4,3,1,3,2,0,0
3387,3096,3190,2569,3536,3701,2556,2256,2992
0,2,1,0,0,0,0,0,0
282,286,130,114,136,165,150,168,211
3,1,1,1,0,5,0,2,2
0,0,0,0,3,0,0,0,0
2240,1927,1898,1466,2495,2255,1598,1271,1845
5344,4927,3108,2929,3858,3808,3159,2511,3556
658,521,382,308,419,440,318,268,400
1014,836,659,593,835,818,665,556,703
1037,934,622,644,858,731,769,646,822
0,1,0,3,1,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,23,14,0,2,5,38,1
2231,1912,1729,1369,2181,2123,1207,952,1534
8,3,7,1,6,9,3,1,0
42,14,15,14,16,17,2,6,1
557,549,538,528,722,637,455,338,502
977,759,608,566,811,755,754,633,845
318,217,154,210,170,202,416,278,476
10963,10681,7506,6150,8795,9218,7057,5297,7923
16,16,20,7,6,13,5,4,7
10,8,12,3,4,2,8,3,11
1,1,2,0,0,7,1,1,1
0,3,4,1,3,5,6,3,1
0,0,0,0,0,0,0,0,0
114,129,37,54,49,49,62,48,63
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,2,0
0,0,4,5,0,0,2,7,0
733,518,616,429,684,691,467,342,487
2,0,0,4,2,3,4,9,2
0,0,0,0,1,0,2,1,2
3,0,1,1,0,0,4,6,13
17,15,7,6,9,6,23,16,25
1,0,2,0,1,1,5,2,5
1152,1039,2894,1409,2106,2889,1186,728,1123
244,249,215,156,143,199,154,99,184
183,127,130,129,151,118,179,129,194
24,24,32,12,15,18,15,9,10
147,106,181,156,189,146,159,126,188
0,1,29,30,38,30,0,1,0
7,16,17,7,19,22,12,7,7
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,1,0
1,0,0,0,0,2,0,1,0
0,0,2,0,0,0,0,0,0
847,824,404,309,466,412,368,297,400
10,13,23,12,5,18,3,13,14
35,32,37,30,25,30,27,28,32
218,183,61,84,122,79,108,81,143
2,0,0,0,0,0,0,0,0
258,236,18,18,20,30,34,25,29
0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0
1153,1055,1167,1219,1629,1337,1193,1042,1369
0,0,0,0,0,0,0,1,0
321,280,178,224,252,220,247,207,294
193,133,135,241,269,155,306,248,384
48,62,172,150,245,181,40,41,61
379,419,176,180,212,195,254,248,342
0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0
1,0,0,0,2,5,0,0,0
971,884,649,559,674,742,523,428,585
0,0,0,0,0,0,0,0,0
3,3,9,3,6,7,7,3,7
534,492,451,347,509,571,371,284,397
241,208,148,115,140,130,165,102,164
8600,7861,4640,4402,4919,5502,4797,3432,5250
35,41,19,15,20,18,12,12,17
0,0,0,0,4,0,0,2,0
129,152,145,140,196,205,109,90,122
113,78,60,69,96,95,68,43,87
356,351,178,212,285,252,260,173,309
30,37,80,20,23,29,12,15,21
0,0,0,0,0,0,0,0,0
1711,1494,1682,1519,2145,2057,1456,1140,1764
278,261,273,269,383,286,183,161,234
108,61,55,123,161,91,127,95,148
1703,1502,1639,1240,1920,1973,1174,971,1434
2,2,1,1,5,2,1,2,8
19,8,12,12,19,14,14,13,17
1045,711,1075,891,1078,1363,979,754,1284
6,7,3,3,7,8,3,2,3
1336,1283,465,409,562,613,480,380,596
0,0,2,0,0,0,0,0,0
175,195,36,56,79,58,59,50,77
0,0,2,0,0,0,0,0,0
1088,1058,915,760,991,992,728,675,855
947,906,552,479,700,723,539,438,547
352,344,375,436,564,507,219,165,236
0,0,0,0,0,0,0,0,0
392,317,298,150,236,319,197,135,240
3,2,0,0,0,1,1,5,0
996,708,706,652,983,962,615,529,772
52,41,121,89,142,135,72,67,86
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
681,635,475,278,397,467,335,268,395
589,522,371,314,407,400,347,256,376
2824,2396,3112,2414,4017,3895,2013,1578,2214
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
5,1,0,0,1,0,1,2,1
681,593,106,158,150,119,181,115,201
6,3,3,2,2,3,0,2,4
411,355,264,234,330,305,196,171,242
0,0,0,0,0,0,0,0,0
7,5,5,1,3,5,1,2,2
1805,1753,1567,1361,1762,1903,1374,1196,1496
0,0,0,0,0,0,0,0,0
597,590,550,473,682,694,438,334,466
289,298,302,291,548,440,188,150,238
4201,4662,3925,3290,4312,4500,3578,2820,4190
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2,0,2,3,0,0,0,4,0
425,274,328,301,432,445,472,346,551
144,142,114,86,121,127,89,75,100
668,600,564,413,617,584,437,351,482
663,637,453,358,432,483,373,290,471
1656,1490,1313,1214,1689,1644,1104,887,1298
117,111,114,81,97,133,74,49,89
2,2,4,3,0,1,1,0,0
0,0,0,0,0,0,0,0,0
3,8,1,0,1,4,2,3,1
41,44,28,45,43,37,24,18,20
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
230,280,189,266,244,170,150,107,189
2,0,2,0,2,2,0,3,0
641,684,481,396,592,597,467,416,513
0,0,0,0,0,0,0,0,0
2,0,1,0,1,0,2,2,4
0,0,0,0,0,0,1,2,0
943,804,575,543,701,704,467,380,604
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1109,1047,665,576,749,797,575,522,719
0,0,0,0,0,0,1,1,0
0,0,0,0,2,0,1,0,0
481,486,238,200,264,284,259,202,263
2081,2124,1354,1015,1597,1515,976,719,1112
0,0,0,0,0,1,2,0,0
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
86,106,35,31,42,57,49,38,44
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
13,18,55,97,119,60,89,84,114
215,176,174,90,138,215,89,70,99
0,0,0,0,0,2,0,0,0
0,2,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
273,233,206,216,206,258,175,125,230
2,2,18,16,19,15,15,25,21
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
238,182,201,151,217,201,137,100,204
1,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0
1645,1298,171,183,164,170,265,183,322
0,1,2,6,11,4,1,0,1
67,95,88,53,71,87,17,22,20
68,68,41,42,69,44,58,58,75
1,4,0,0,3,1,0,1,2
0,0,0,0,0,0,0,0,0
333,297,261,260,308,254,204,173,285
759,719,439,412,558,542,518,379,587
0,0,2,0,4,4,0,0,0
339,317,280,224,307,361,246,167,237
62,31,44,36,48,54,40,21,31
0,0,2,0,0,0,1,1,1
34,34,33,20,28,29,18,16,22
182,202,22,26,32,27,33,34,42
46,38,56,25,24,58,40,16,61
3,1,7,8,21,7,2,0,1
317,201,1039,1303,2832,1553,306,426,275
14,11,5,6,6,14,6,6,17
272,255,159,124,187,184,114,121,150
317,278,235,155,156,246,194,139,246
1941,1764,1015,1138,1487,1224,1348,1169,1548
0,0,0,0,0,1,0,0,0
497,552,52,66,44,49,92,48,102
639,558,255,188,260,276,196,139,227
615,580,482,430,575,539,314,272,416
589,541,69,87,78,83,90,58,122
6,9,89,24,37,83,2,3,6
102,68,922,192,348,744,105,100,136
0,0,0,1,0,1,2,1,0
182,166,205,128,224,250,173,121,190
1,0,1,0,0,1,0,1,0
322,258,257,175,209,267,207,175,268
16,12,7,2,5,8,23,6,13
0,0,1,1,0,0,0,1,0
8,8,7,1,3,4,5,0,3
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,3,3,1,2,1,1,0,6
187,187,176,114,175,221,164,123,221
3,1,3,0,0,3,1,2,0
95,102,62,78,97,97,66,47,64
68,52,51,57,62,68,87,42,87
36,40,42,40,70,80,14,28,19
79,34,19,21,58,50,60,54,68
1,1,1,3,3,5,1,2,2
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
19,21,8,11,10,10,8,7,6
0,0,0,0,0,0,0,0,0
3,0,5,5,2,3,1,5,4
2,0,0,3,2,3,2,2,0
18,12,43,36,41,49,28,17,32
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3,4,6,5,4,9,3,3,7
633,559,506,468,615,630,480,384,548
6,5,5,11,5,1,15,12,9
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
2,4,2,5,14,5,5,1,12
4,3,4,1,6,7,1,5,7
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
